student_id,gender,second_perc,high_perc,high_spec,degree_perc,degree_type,work_experience,experience_years,employability_perc,mba_spec,mba_perc,salary,placed,start_date,end_date,duration
27,M,62.03079511858016,70.43799614014536,Commerce,78.59332918308615,Sci&Tech,False,0,72.36941910219028,Mkt&Fin,60.03280330595383,40790.0,True,2020-02-11,2021-01-27,12.0
28,M,51.400040213360484,81.70518915756789,Science,54.940646215017466,Comm&Mgmt,True,1,51.14377771769754,Mkt&Fin,68.15884680773733,23064.0,True,2020-01-23,2020-12-16,3.0
29,M,65.09073376154342,87.14951529580709,Commerce,61.555981982969236,Comm&Mgmt,True,0,80.30180081917095,Mkt&Fin,49.33166738962406,24612.0,True,2020-07-24,2021-03-01,3.0
30,M,51.4161132839001,72.3374886734223,Science,83.22691088904868,Comm&Mgmt,True,0,58.8755260875037,Mkt&Fin,50.55471787530317,25648.0,True,2020-01-13,,6.0
31,M,57.14291270118811,94.21574547387941,Commerce,84.97340237605889,Sci&Tech,False,0,63.69736417933566,Mkt&HR,60.994824604114086,,False,,,
32,F,83.00692655326998,70.7633164777385,Commerce,81.34663401011933,Sci&Tech,False,0,71.7033110952211,Mkt&HR,57.05661207521151,,False,,,
33,M,39.147702551936916,67.80350255746123,Arts,66.31503509936564,Comm&Mgmt,True,0,57.32278256715285,Mkt&Fin,74.70703614028243,24168.0,True,2020-01-30,2020-10-05,6.0
34,M,53.92399846331845,79.15999413415321,Science,71.6384489619015,Sci&Tech,False,0,75.20744161488206,Mkt&HR,61.048525102873626,,False,,2020-07-02,
35,M,61.41097295844915,98.76438597812592,Commerce,52.434157780019326,Comm&Mgmt,False,0,64.83734911234983,Mkt&HR,53.54062212398098,29799.0,False,,,6.0
36,F,49.69895991367439,55.446872759682115,Commerce,72.73566467008659,Comm&Mgmt,False,0,70.0905015160467,Mkt&Fin,68.588251499315,,False,,,
37,M,45.19902859284355,95.7448992285104,Commerce,57.77586440858288,Comm&Mgmt,False,0,56.36228862069034,Mkt&Fin,57.82418199223838,31902.0,True,2020-07-17,2021-01-22,3.0
38,M,63.62583036374191,70.76282177928073,Commerce,78.96496260966006,Comm&Mgmt,True,1,72.4594319988681,Mkt&Fin,47.71208388207788,22578.0,True,2020-01-19,2021-01-28,6.0
39,M,40.95331521395386,71.43459790677389,Science,71.87823530881576,Comm&Mgmt,True,0,41.00553284715096,Mkt&Fin,71.07771876682409,31348.0,True,2020-01-20,2021-02-08,3.0
40,M,49.360715499343456,81.58457735876303,Science,83.70381115615757,Others,False,0,97.21046704661899,Mkt&Fin,73.05303837817544,,False,,,
41,F,67.974828076773,75.05286288881625,Commerce,74.2830296220457,Comm&Mgmt,False,0,72.65789154789859,Mkt&Fin,59.810950574215475,,True,2020-09-24,2021-03-11,6.0
42,F,74.34284536569226,67.63135383945354,Commerce,69.94900125203488,Comm&Mgmt,False,0,60.77957164933983,Mkt&HR,63.03055224631537,,False,,,3.0
43,F,47.83430214755636,70.91022764940705,Commerce,69.11632168949517,Sci&Tech,False,0,55.357927288600905,Mkt&HR,50.133405754805004,31391.0,True,2020-03-29,2020-07-22,3.0
44,F,68.77454719036456,78.92304003690589,Science,73.78038676212815,Comm&Mgmt,True,0,68.04777267431304,Mkt&HR,63.09068233022824,48607.0,True,2020-09-08,2020-05-14,12.0
45,M,35.36800544291867,105.12838657204264,Commerce,66.03041032086136,Comm&Mgmt,True,0,58.2014259872484,Mkt&Fin,66.85512725093763,26715.0,True,2020-09-21,2021-03-21,3.0
46,M,48.40774525576164,91.93047148998666,Commerce,71.87535836863329,Comm&Mgmt,False,0,76.80289933181916,Mkt&HR,53.211781760601454,,True,2020-03-06,,6.0
47,F,68.1260339942035,72.57296577777304,Science,76.34290620940395,Comm&Mgmt,True,0,77.50185037645304,Mkt&Fin,60.26613295250996,,False,,,
48,M,38.1494547498066,88.69758961048392,Science,61.94276775184343,Comm&Mgmt,False,0,87.27449645341106,Mkt&Fin,59.6436334336894,47738.0,True,2020-02-01,2021-01-02,12.0
49,M,70.85896544487008,68.3607626464852,Commerce,77.05888540646777,Comm&Mgmt,True,1,72.34967156200604,Mkt&Fin,70.72951535304742,31368.0,True,2020-08-30,2021-01-20,3.0
50,M,45.34738967467784,59.22467690124592,Science,69.8420046944742,Comm&Mgmt,True,0,56.104522689662716,Mkt&Fin,83.52291130373268,30171.0,True,2020-02-10,2020-05-11,6.0
51,M,35.91882365434413,94.3264938649656,Commerce,79.54760336808285,Comm&Mgmt,False,0,75.55088403963948,Mkt&HR,67.77384250472973,,False,,,
52,M,52.78038426483916,95.72894652753351,Science,80.79450367411212,Comm&Mgmt,False,1,45.91897513452997,Mkt&Fin,79.75550679662086,26406.0,True,2020-01-14,2021-01-05,3.0
53,M,59.650960019295475,68.79690904510043,Science,88.20709825315126,Sci&Tech,False,0,54.38261331192585,Mkt&Fin,59.61962927503416,19201.0,True,2020-02-07,2021-03-12,3.0
54,F,34.21046530947731,66.29876026096535,Commerce,48.63862930227675,Comm&Mgmt,True,0,44.18532699298437,Mkt&Fin,72.59944262737014,25362.0,True,2020-01-15,2020-09-24,12.0
55,M,65.38424185337463,69.67457640680207,Commerce,83.0069628261166,Sci&Tech,False,0,76.04210754681061,Mkt&Fin,74.1847241296293,,False,,,3.0
56,M,46.92253665549508,82.10049834085464,Commerce,70.61409290487056,Comm&Mgmt,False,0,72.27081349311464,Mkt&HR,62.49003294464414,,False,,,
57,M,55.308388898590394,74.11300282312902,Commerce,73.84628099101306,Others,False,0,73.19335056695583,Mkt&HR,69.68659882170599,,False,,2020-08-09,
58,M,70.30642456189473,72.84368230561596,Science,72.1230755754277,Comm&Mgmt,True,0,66.95025746943816,Mkt&Fin,57.5955369317813,22120.0,True,2020-01-14,2020-03-21,3.0
59,M,76.68203972918305,90.93649027748489,Commerce,82.37941558763399,Others,False,0,101.05987964633941,Mkt&Fin,56.89926321145512,,False,,,
60,M,45.746993694746905,63.11447094618681,Science,52.78302708049773,Others,True,0,70.96751486845503,Mkt&Fin,54.41504465971311,22523.0,True,2020-01-04,2020-12-09,6.0
61,M,60.314491013304675,66.57960896017195,Commerce,67.07110270158273,Sci&Tech,True,0,57.111915523758995,Mkt&Fin,57.87102834863025,28620.0,True,2019-12-19,2020-05-01,6.0
62,F,64.3675249568329,74.60368269784014,Commerce,83.25325342401435,Comm&Mgmt,False,0,61.22989606393044,Mkt&HR,68.70888708562913,,False,,,
63,M,74.18633969884576,81.18270870022234,Science,81.69801294277957,Others,False,0,99.65056391501916,Mkt&HR,55.83998877635847,29308.0,True,2019-12-29,2020-08-09,
64,M,68.50185386033759,85.74829672467862,Science,81.28713817234413,Others,True,0,65.55539130401644,Mkt&Fin,74.06506594696663,30662.0,True,2020-02-10,2020-12-01,
65,M,72.61702584743594,42.362354308770676,Commerce,83.33252249470188,Sci&Tech,True,1,83.53951565144028,Mkt&Fin,79.11265555863667,27041.0,True,2020-02-11,2021-02-13,12.0
66,M,51.75126074436337,100.83121328499054,Commerce,74.05676213658641,Comm&Mgmt,False,0,74.720085669017,Mkt&HR,51.659899182824304,,False,,,6.0
67,F,71.41729084616732,97.5509043292671,Science,60.52911127393668,Comm&Mgmt,False,0,74.39701091008178,Mkt&HR,75.1904920955317,,False,,,
68,M,74.36804441977718,95.38223301108471,Commerce,82.9665654771805,Comm&Mgmt,False,0,62.61175900264194,Mkt&HR,82.99477852607855,,False,,,
69,M,57.32530751739424,67.70215741926249,Commerce,72.22087803283192,Comm&Mgmt,False,1,59.526664772995204,Mkt&Fin,70.8454020081114,49942.0,True,2020-01-29,2020-05-06,6.0
70,M,43.676128227110844,97.13365867980086,Commerce,82.05306112242212,Comm&Mgmt,True,0,55.34029597829236,Mkt&HR,56.43325241338188,29656.0,True,2019-12-31,2020-05-16,12.0
71,M,51.48762438972219,84.80988695554366,Science,62.95079981717621,Comm&Mgmt,False,0,57.973505697528815,Mkt&HR,64.84029948989404,16388.0,True,2020-01-06,2020-06-05,6.0
72,M,43.03326426230778,102.58448543891039,Commerce,93.06797852260598,Comm&Mgmt,False,0,53.30351262918858,Mkt&Fin,63.16282835894715,21498.0,True,2020-08-29,2021-04-07,12.0
73,M,77.43261078028941,66.80298284663623,Commerce,70.00454543020756,Comm&Mgmt,False,0,63.31668474018843,Mkt&Fin,77.93367193706175,25862.0,True,,2020-07-19,6.0
74,F,51.19101766293637,89.9925853212782,Commerce,57.26126165878144,Comm&Mgmt,True,0,95.09633835100695,Mkt&Fin,58.56553948677045,21770.0,True,2020-02-01,2020-10-20,3.0
75,F,45.32112292981669,76.79223627697543,Commerce,92.37005677073188,Comm&Mgmt,True,0,46.83431586164039,Mkt&Fin,77.49250916571322,21069.0,True,2020-02-05,2020-04-21,3.0
76,M,52.558157663536605,94.77514967055887,Commerce,78.543128045655,Comm&Mgmt,False,0,76.2732967991404,Mkt&Fin,68.67703499445558,,False,,,6.0
77,F,79.87556058397956,62.53443870308387,Commerce,79.70322578910474,Comm&Mgmt,False,1,72.90974803438294,Mkt&HR,55.620489740363766,24776.0,True,2020-03-14,2021-01-04,12.0
78,M,69.85863110299482,96.91276990887434,Science,62.44015136633962,Comm&Mgmt,True,0,71.45553179044673,Mkt&Fin,71.67908951707415,42343.0,True,2020-01-27,2021-02-04,12.0
79,M,79.76448763697219,70.45003373602843,Arts,82.86736437040133,Comm&Mgmt,False,0,60.36958998406182,Mkt&HR,60.20222342643217,23102.0,True,2020-07-21,2021-03-06,
80,M,87.89250123440986,47.31837087155028,Science,79.66420528398358,Others,False,0,77.32989221841434,Mkt&Fin,63.89381754646252,,False,,,
81,M,77.05023401866376,77.32812069192194,Commerce,82.88916221152039,Comm&Mgmt,False,0,75.21055205821375,Mkt&Fin,51.54071871475651,30668.0,True,,2020-08-04,12.0
82,M,71.72590756573044,95.31188295557284,Science,78.71251271577358,Sci&Tech,False,0,64.51918705050713,Mkt&HR,58.300695996199025,,False,,,
83,M,64.8133109470379,55.43251963651731,Science,69.83269113080587,Sci&Tech,False,0,68.89130861608642,Mkt&HR,82.44123385973982,,False,,,
84,F,70.42293273882265,69.94943224474352,Commerce,71.07250898503887,Comm&Mgmt,False,0,41.95256373073564,Mkt&Fin,71.7331070913308,27721.0,True,2020-01-12,2020-06-26,3.0
85,F,51.84730620331001,77.70302164426343,Commerce,80.20165566046533,Comm&Mgmt,True,0,45.45055309958289,Mkt&Fin,71.29421290207956,22357.0,True,2020-02-08,2020-06-23,3.0
86,M,43.72150095914541,88.78134085228403,Commerce,60.292891980639766,Comm&Mgmt,False,2,99.73863263170861,Mkt&Fin,66.80601136125763,31417.0,True,2020-02-13,2020-03-29,12.0
87,M,59.607454917206226,74.51528068334491,Science,59.35544522826958,Sci&Tech,True,0,73.54276318786881,Mkt&Fin,61.914774004835586,26509.0,True,2020-01-07,2020-11-28,3.0
88,M,37.91663762604209,67.81329543308996,Science,61.68345043671977,Comm&Mgmt,True,0,55.52023221877088,Mkt&Fin,68.13999114854722,22556.0,True,2020-01-25,2020-08-28,6.0
89,F,42.24315335161267,81.38906955065443,Commerce,77.6333025106548,Sci&Tech,False,0,41.00889814712363,Mkt&Fin,49.07608111836168,,False,,,
90,F,55.87111154990734,101.32175112438586,Science,64.2780446688074,Comm&Mgmt,False,0,72.20336143546933,Mkt&Fin,67.63542454131485,32058.0,True,,,3.0
91,M,44.409397848256894,82.83736469499706,Commerce,69.00564342338168,Comm&Mgmt,False,0,57.081894603763644,Mkt&HR,56.041909439848084,26726.0,False,2020-03-10,,3.0
92,M,39.76924772110114,92.32769527090608,Science,62.142813958630065,Comm&Mgmt,False,0,87.58102927012517,Mkt&Fin,62.87216216740642,29906.0,True,2020-02-02,2020-09-02,6.0
93,M,74.62648965644928,87.25024777468482,Commerce,87.384880833599,Comm&Mgmt,False,0,78.63888061186054,Mkt&HR,81.90673733955727,,False,,,
94,M,67.40728540799238,82.8976659452566,Commerce,84.91477064829152,Comm&Mgmt,True,1,63.70888191104017,Mkt&Fin,74.01990596319344,23834.0,True,2020-02-06,2020-04-06,6.0
95,M,55.40160567868055,104.85639163342788,Commerce,85.67667496787205,Comm&Mgmt,False,0,81.7724696958017,Mkt&HR,66.34224488761907,,False,,,
96,M,47.9096347079047,102.09185423636289,Science,81.24814895623935,Comm&Mgmt,False,1,64.64478181905095,Mkt&HR,56.27252447826821,22837.0,True,2019-12-24,2020-04-23,12.0
97,M,74.62806739134805,57.91825171482823,Science,70.97322403571498,Comm&Mgmt,False,0,67.33853491534387,Mkt&HR,55.691234515986274,26241.0,False,2020-01-29,2020-09-02,6.0
98,M,50.2151550089016,100.79601599146645,Commerce,69.30807470153795,Others,False,0,52.27966258861038,Mkt&HR,71.4437377482899,,False,,,
99,M,51.12865836666642,80.15210850791001,Commerce,72.66683658773721,Comm&Mgmt,False,0,70.03642330017524,Mkt&Fin,63.24511058878459,,False,,,
100,F,78.30500837805829,80.15730438238901,Science,72.1577652346942,Comm&Mgmt,False,0,48.854727652340806,Mkt&HR,53.88673838319084,,False,,,
101,M,60.21335992054437,72.65190923582088,Arts,51.651952987994854,Comm&Mgmt,True,0,51.800494098635426,Mkt&HR,60.087759218875085,28732.0,True,2020-02-07,2020-06-02,6.0
102,F,60.196557001393515,82.40325044930272,Commerce,81.86950315821628,Comm&Mgmt,False,0,86.53814914609497,Mkt&HR,55.21744243136246,,True,,,
103,M,58.61630871650663,96.75156265968248,Commerce,69.84988600559662,Comm&Mgmt,False,0,73.17921273013529,Mkt&HR,64.95445116571491,,False,,,
104,M,47.11701443007432,70.75840989785425,Science,56.555129615151216,Comm&Mgmt,True,0,95.03984203605661,Mkt&Fin,65.31672405706131,21263.0,True,2020-02-16,2021-03-05,3.0
105,M,53.32779346724624,72.11477556106314,Commerce,82.50363275118784,Sci&Tech,True,1,51.20180976715983,Mkt&Fin,66.80363037833145,27566.0,True,2020-01-19,2020-12-27,3.0
106,M,43.62840367272835,72.23379123461447,Commerce,67.23932751825497,Comm&Mgmt,True,0,42.16713960893108,Mkt&Fin,58.99467073520916,30714.0,True,2019-12-24,2020-11-17,3.0
107,M,51.24654004669398,78.65287376733544,Science,70.91240831986399,Others,False,0,58.99321545641066,Mkt&HR,65.72434715327739,,False,2020-02-18,2020-07-06,12.0
108,M,43.25349578787207,76.17619859481653,Science,49.07142535295526,Sci&Tech,True,0,74.01478457459001,Mkt&Fin,50.525541996939864,29308.0,True,2020-02-02,2020-09-29,6.0
109,M,53.30364847623592,67.7036925812489,Arts,77.53170025338795,Sci&Tech,False,0,62.53436669765429,Mkt&Fin,58.342026472939466,,False,,,
110,F,54.31819967330902,72.78149102839835,Science,62.186762323157744,Comm&Mgmt,True,0,58.98222308708009,Mkt&HR,76.10276966757313,28866.0,True,2020-01-30,2021-02-03,12.0
111,M,48.268028664903,65.71166708135694,Science,66.27987820848624,Comm&Mgmt,False,0,64.06918530092308,Mkt&Fin,59.36802639510086,29284.0,True,2020-01-08,2020-06-22,3.0
112,M,57.79090627411189,106.63215632991489,Commerce,76.82337621339653,Comm&Mgmt,False,0,70.35304335158068,Mkt&HR,67.5928444493027,28055.0,True,2020-02-10,2020-12-14,3.0
113,M,68.15192209346867,74.14146555033632,Arts,88.77824100572825,Comm&Mgmt,True,0,53.31832263176982,Mkt&HR,70.54800559909788,,False,2020-01-08,,6.0
114,M,36.57495456664636,86.24088743212535,Commerce,78.29587968045432,Comm&Mgmt,True,0,44.06677245284883,Mkt&Fin,58.287585844403324,29979.0,True,2020-01-08,2020-06-03,6.0
115,M,62.41473433657513,75.15280665775282,Science,58.20040244582717,Comm&Mgmt,True,0,69.01130585346445,Mkt&HR,55.39454414128404,22768.0,True,2020-01-06,2020-09-02,6.0
116,M,72.89854320431252,89.07878685391753,Commerce,80.89629494604628,Sci&Tech,False,0,66.10746742318231,Mkt&HR,50.6144113301142,30304.0,True,,,6.0
117,M,67.38815728077131,76.78799566355313,Science,79.70493302402451,Sci&Tech,False,0,63.509723369234145,Mkt&HR,77.51334784944065,,True,2020-02-15,2020-09-03,
118,M,83.14852274957693,64.32876215183572,Arts,59.38537209775024,Sci&Tech,False,0,62.370931027438694,Mkt&HR,60.836354760838816,,False,,,
119,M,63.58246704697633,89.66931135330185,Commerce,64.2814263938173,Others,False,1,46.58981593878096,Mkt&Fin,74.55272725517082,,True,,2020-08-17,12.0
120,M,58.8938844231883,43.22388735873488,Science,60.149855710883486,Comm&Mgmt,False,0,69.6422839492482,Mkt&HR,60.33462380850782,30965.0,True,2020-01-21,,6.0
121,F,63.891064729557215,62.49535583384627,Commerce,61.97801766311359,Comm&Mgmt,True,0,52.78965680902587,Mkt&HR,60.42613556940799,25499.0,True,2020-01-05,2020-08-12,6.0
122,F,50.46696332333795,81.06326363237211,Science,76.26874265987038,Comm&Mgmt,False,0,88.57856520234093,Mkt&HR,56.88818579544358,,False,,,
123,M,41.26727429648551,84.86959455542643,Commerce,79.40315571599932,Comm&Mgmt,True,0,58.92154112470752,Mkt&Fin,57.2854261133821,22726.0,True,2020-01-22,2020-05-10,6.0
124,M,59.6837551750306,75.41246692284014,Commerce,60.46193961365872,Comm&Mgmt,False,0,73.59600095865935,Mkt&Fin,44.26811359984342,,False,,,3.0
125,M,63.86973541978515,81.93277090387149,Science,70.9045730441496,Sci&Tech,True,1,53.80000615438599,Mkt&Fin,59.01962165260227,27377.0,True,2020-01-10,2020-12-29,3.0
126,F,74.30907961673977,92.81851649328428,Commerce,71.96253235206417,Comm&Mgmt,True,2,60.19149064890496,Mkt&Fin,53.523465868011705,51006.0,True,2020-01-28,2020-06-09,3.0
127,M,52.83653223312068,93.88797742160801,Commerce,84.097574000634,Sci&Tech,False,0,63.82964707171799,Mkt&Fin,54.852791359492294,30489.0,True,,2020-08-16,6.0
128,M,41.89068450415549,69.43297282105496,Commerce,88.80005094569482,Comm&Mgmt,False,0,53.41675318480129,Mkt&Fin,58.83995894953317,,False,,,12.0
129,M,46.15132045331971,67.55320954407551,Commerce,78.50437873093674,Comm&Mgmt,False,0,70.10010111619017,Mkt&Fin,54.12158143334393,,False,,,
130,M,57.770298151897364,72.31372652874833,Arts,67.8672949859608,Comm&Mgmt,False,0,77.83811955552025,Mkt&HR,77.87058718496812,,False,2020-03-29,,
131,M,72.76672147438566,89.14062677532381,Science,73.42049027892845,Comm&Mgmt,True,1,66.49403776354615,Mkt&HR,74.77303181656525,30285.0,True,2020-01-14,2020-09-29,12.0
132,M,67.34174151747112,86.54774977499466,Commerce,71.5861614447421,Comm&Mgmt,True,0,76.49872569522822,Mkt&Fin,63.78156457467996,29781.0,True,2020-01-16,2020-10-18,12.0
133,M,51.414877344438054,74.61304330293879,Commerce,90.97632153669417,Comm&Mgmt,True,0,83.01088201832013,Mkt&Fin,82.22775306952383,25248.0,True,2020-02-20,2021-01-05,12.0
134,F,69.38264498306876,39.693554010312084,Commerce,77.76353151444066,Comm&Mgmt,False,0,58.60429539496239,Mkt&HR,68.45806238948776,28174.0,True,2019-12-30,2020-10-02,6.0
135,F,69.15038329284793,71.89674525680581,Arts,61.907772674388696,Sci&Tech,False,0,86.65258507304986,Mkt&HR,55.36253965784777,,True,2020-03-12,2020-08-13,
136,M,51.710503658985395,107.54969869675926,Science,75.85543302941123,Sci&Tech,True,0,56.21757736848865,Mkt&Fin,83.75491587756768,27048.0,True,2020-08-13,2021-01-28,6.0
137,M,86.21700481436409,80.33707829238244,Commerce,71.11773844649835,Comm&Mgmt,False,0,74.02751647313555,Mkt&Fin,58.65254853275083,,False,,,6.0
138,F,39.65990305312977,109.91103311021865,Commerce,85.84240564795769,Comm&Mgmt,False,0,77.66579434933632,Mkt&HR,66.26497522890267,,False,,,
139,F,66.94062716972086,96.55479961540169,Commerce,74.1035252989897,Sci&Tech,False,0,78.88923031434474,Mkt&HR,64.42877781779775,,False,,,
140,M,58.177253920908356,74.04257763411897,Science,95.7780141541463,Comm&Mgmt,False,0,61.95689131041939,Mkt&Fin,72.92644045814704,,False,,,
141,M,41.458899973913034,88.59993652591778,Commerce,69.2190030567862,Comm&Mgmt,False,0,61.433033810913365,Mkt&Fin,55.012188002213136,26715.0,True,2020-02-01,2020-10-08,
142,F,65.20323295450142,82.02161240179399,Commerce,95.52818602992664,Comm&Mgmt,False,0,65.54147516266576,Mkt&HR,70.47290051283377,,False,,,
143,F,50.23809801617039,66.39838472342295,Science,72.29876668005411,Sci&Tech,True,0,87.91605429759228,Mkt&HR,65.90820711458153,27882.0,True,2020-01-10,2020-07-04,
144,M,54.738113544229066,107.70209345645833,Science,70.92827576869655,Comm&Mgmt,True,0,100.40030196254386,Mkt&Fin,76.71705176356802,29550.0,True,2020-01-20,2020-12-12,3.0
145,M,44.97452567343419,95.59469325126459,Commerce,78.05488555609966,Comm&Mgmt,False,0,66.54448135790837,Mkt&HR,59.71000463132267,,False,,,6.0
146,M,48.28744090008715,91.60543202578043,Commerce,66.69454516688373,Comm&Mgmt,True,1,75.25865820016953,Mkt&Fin,60.91981350709154,28214.0,True,2020-02-14,2021-01-02,3.0
147,M,57.39150367337949,91.93145360353654,Commerce,66.88810863200982,Comm&Mgmt,False,0,71.69462864556479,Mkt&HR,71.8297972044766,,False,,,
148,M,37.87459165014509,81.3894042373949,Science,64.45613606959668,Sci&Tech,True,0,49.59512494451232,Mkt&HR,56.42179137489089,,False,2019-12-28,2020-08-14,12.0
149,M,39.59263372923444,108.3041561268148,Commerce,76.50909747614743,Sci&Tech,True,0,59.89905504224804,Mkt&Fin,57.64152735921523,22462.0,True,2020-08-27,2020-12-03,3.0
150,F,52.5427847715677,63.571569815100005,Commerce,59.948560067657226,Comm&Mgmt,True,0,55.111378452483095,Mkt&Fin,77.06262206177989,31748.0,True,2020-02-05,2020-10-18,3.0
151,F,65.78797204250851,67.01380528055594,Commerce,66.20166758721363,Comm&Mgmt,False,0,75.74110098836047,Mkt&HR,59.69325521997545,,False,,,
152,M,80.18650186551194,95.70584216910576,Science,75.42675726787563,Sci&Tech,False,0,70.46640090278589,Mkt&HR,71.30693574739847,,False,,,
153,F,51.19686988123621,104.77787291084037,Arts,77.98474700609508,Comm&Mgmt,False,0,71.50446180928057,Mkt&HR,49.41550128054096,,False,,,
154,M,78.67034329674004,80.76532457145477,Commerce,81.27455082268793,Comm&Mgmt,False,0,69.26299616149578,Mkt&HR,56.21712515189408,,False,,,
155,M,54.32118140092705,91.20799949938689,Commerce,76.88638582812088,Sci&Tech,True,1,75.88068641774063,Mkt&Fin,57.20953017516935,26461.0,True,2020-01-13,2020-12-09,12.0
156,F,91.99437226625123,85.2713371763002,Commerce,68.7743691783782,Sci&Tech,False,0,103.4591495305631,Mkt&HR,57.55296505193053,42087.0,True,2019-12-16,2020-08-18,
157,M,66.35498765946119,79.09687276356857,Commerce,77.2764902042783,Comm&Mgmt,False,0,58.01561183603927,Mkt&Fin,59.03489217287453,25560.0,True,2020-07-17,2020-11-29,3.0
